project, commit_order, commit_results, commit_origin
apache_ant,1824.0,48398fe13294da5158e7bb9a610613d4e8844bf6,38db83d1c85e77a152f37ec5ac2aa784fab6a6ad
apache_ant,1825.0,fe5da3a6dbe85824bd2b3d4b6cdd3515e8f8b457,65434f5a3749e7ee7943e83f07d96fcc991fb556
apache_ant,1826.0,943eb7b9bbb82258f6e15de048c7f30b5dab4c14,18141ca0aa421a5e1c2be04a22fe70a331c0ad69
apache_ant,1827.0,38597044417bda3f8db1456debfa753b86383445,aaf629b7abe464a3b5727ed9b93582f7628229f4
apache_ant,1828.0,2ef354ba8cc39cad56358f3f48b61522e7187acd,3b47767f6741735d9776746c5ffea733a9bc8271
apache_ant,1829.0,444a5f8184b005292153d95f37ec5930ae33b94a,467da823056ceee20b43bf5a4864372f604543f0
apache_ant,1830.0,b4db709ad8c129eb05a5407e1f72f115c41a7753,120dcf4e55d5305727e03c6938ed3300c3ccf76f
apache_ant,1831.0,97255b2b5e0456ea53162f3d7a9ce5a28620d552,76aa47231164bc646c4707f260b1f658b12e2665
apache_ant,1832.0,d9262d47c21cd7fe8c085172bbb7f1bbb285d4ef,bbea1d834d21e85da941380fb10a96d5ff244f28
apache_ant,1833.0,bec6506aedf5b3016591a6367be6054f8f99f870,89468d6315ec73afffe42b4dacb5e36eb47040c6
apache_ant,1834.0,8237f1e873301d644d56f4c76198b45991b9dd94,f7477d1b207349cf7042f745209f7338fa49acf6
apache_ant,1835.0,dbfc4950c6107aeb96ecb095d69a5801b2d2c8dc,dfcafdf3c7bc9311ec3a3a5cac853b1ed933bf88
apache_ant,1836.0,4022588b442f77a26a0585c4bfd37cec5e668db5,7b58a7d7d61294694078a6b64268c134820f51a5
apache_ant,1837.0,cd2578a2ef38010cfd8f22f0eb420b334242866e,cd1b6501a51cb922fa9f48e12f87008bf8a0ca2f
apache_ant,1838.0,6c074046bf036f3371ca519d567ba9ed9e3a513b,2b8fbea11b070aa6400f92c5ec6cb1796ef5b1a7
apache_ant,1839.0,7ca0295cb5e6980afa97cf81ff43321d7fcbf243,347bbc40b5b64c7c28fea460ff98973c4b7301cb
apache_ant,1840.0,916487d2a38adcc74196fe9633d764507e21d4ad,8ef3166add2a6c1baef1a238c6ad5ec2598d1d59
apache_ant,1841.0,67d4239f7cffa89b388e08e19b5ff517f99cb91d,7984fd24001261e4f78e7bc20ee1108270842741
apache_ant,1842.0,0960dd0580db7b67451d5ba513bf60508402320a,c502b3b5c91101113e88c6bca46410b327ed04d5
apache_ant,1843.0,cd6c571da5a20e9269dd59a81bc31de8bc0fe648,b138994dd5250f0b0ebc56369ad3e71bb06453da
apache_ant,1844.0,5d8d5460dd4a87a6bebdad31a299c49cbbffd9aa,cba01025c08dc79ce71c75c884e3837219a070aa
apache_ant,1845.0,52d9deab91d0a3d1fb7e419bf196b764ed0b4778,de5ed88e5e59cd9eb7f0c91714b1551635aea835
apache_ant,1846.0,e8db8b3055335fb9782ac746c6fdec6291aeaa4d,2bba1c8258501171b7c84a923f0d8be75ef8fced
apache_ant,1847.0,a67ce6251379b31e52ea8cc2e21de862c3081f51,d6f0b126bc20240cc088de74ddf5636fbb3e7086
apache_ant,1848.0,7bee413d2fa201fa14b82112c0bff0fd3ee9391a,0cda41d5b7cff73ed4acfd6a4600a843af25b5db
apache_ant,1849.0,845f8915dae6970a4c39e549977b053ea2063d65,f826376e2ea67720123ec7f101c7b8dd832b8a3f
apache_ant,1850.0,032e0a3ca60a8721423f0f5d2aa2c589f1d2766d,9aac905f3e768d42cd9cd4660f5be458ee990660
apache_ant,1851.0,1e1ef97f1ca204d3b6893bcf8b37efc845236a47,63817463cdf9e23c5f5f4161264da0a6a256a038
apache_ant,1852.0,530356d1cf624e22ac0c0616cccf882f306b98b9,d4d520b057354081359ac30aa07d22e209effda3
apache_ant,1853.0,64f6d8d8db65f6a3cb7285ff55ff1a7a0b6f6d67,94232b62a95439495d14ea21270e066dc768327c
apache_ant,1854.0,6382db5baf64e62539e961c0749aa163a698ed9d,d7c3883e533c667d6d09d775b25b6d4c2d0bc41e
apache_ant,1855.0,c002f14b124492b9d21c00a21b0f599c522620ec,9922008d657c72235c402343fd88847b044014ad
apache_ant,1856.0,a872c22cbb1c9d7d0e56f77c82240dc22bb1f676,228fb9839c21a0a853598e114faca72c8e9340e7
apache_ant,1857.0,6a7d7f8c186238e7ebac916a34da4ac64261b4a3,a29bda0274f550903f295a77fec3a85e7b58bb13
apache_ant,1858.0,6368e895eaac36b1cbbcc1f8aa7e3105c79b0a3d,54166cfaf09c222a4fc9bb2abd7719c6d452921e
apache_ant,1859.0,94a913bc8f7b09303101ed2b7a4ec0765eff6e7e,c75a494bd88e6e148918337dfb68d08013d973eb
apache_ant,1860.0,b1faf74861b744c5c212cf40f6536dca6e8dedb8,f975128c700ac7caa87a1b314193169b22212cac
apache_ant,1861.0,9d55a923b66c24ad800c202ab71d6a688aa318c1,272ec48fce817f88b217db240d51bb6c01ce9b91
apache_ant,1862.0,64c7dac0b9137403274199374285f4a12f7153c1,f21a51dfd3ecb9fa8813f5612a5f87d437de2450
apache_ant,1863.0,54ad26e12ccf704ebc5b05bf78588e262e029efc,6cd0de1022faed419783119405f458e44a1ac663
apache_ant,1864.0,adc351f896d1610c147e43ed315c9bc6172d74c5,6c0ab4d9acff26999595b59c4e710ed235e8fefd
apache_ant,1865.0,c41168f25168ea43db9ecf2c3b7d3a799ad67105,752d64fa43db2172327771ba4d36bee3f2d3b49a
apache_ant,1866.0,f747f92f21deb967efedfff71d7f77aeb4618eb0,cbd20a77eba224b21654251583971e054729f006
apache_ant,1867.0,cc708152f87f07a5663e9e8d8496e84977501258,a8c2ab18688af2c73127f69ab1a1855241bd282f
apache_ant,1868.0,399b9eece665f9c115b7b746d5b3236755ce9ca6,3b7986524b1f1b8a3a7c88a5df298e9dfea426ae
apache_ant,1869.0,c13c8bdc9eb56d3f1d2f04c92898b1ea14545fe4,8a183a492de7fee445cada4a051a3d41a85bbdb4
apache_ant,1870.0,b141e0a58ee06259928d30a9dbea8792199b675f,def28d00cf1f2f0bb0bd90b58e3786511355ee33
apache_ant,1871.0,8d38134fc32e2e2cadd78b577c52349e69185a62,5395cd37d9f66585634c84311ef5df5cdaa1f424
apache_ant,1872.0,01858ebbc54f31898c73d16d513a60c7d429086b,1113e19f88b9d6340a8b6bb9c238d35ea6b86d6a
apache_ant,1873.0,1f9f7940fd8beda31f86feba2baf830762ae4bf2,545ff63ab763c8bb5b4a1b2f0aa98e8526518a07
apache_ant,1874.0,31514c1d8f642973805db26325dc0c0cde822222,8264511a27c63509a8201c2a4861eea5b60c4023
apache_ant,1875.0,2a21e5de4eca0c906a04d2c42ef236504bfab6af,fa57759633ed895b69237cbd43f1453f2de8c85b
apache_ant,1876.0,209961413642e0f7f1929d06ddacd2a7d86c898d,3cb22aa1c607dcc42ccdf3249be2c26e3585c6f5
apache_ant,1877.0,51489b1eff6cbe5321667830066519050f5cb81d,2f0ab79127f87f9b769a60af0e3aad9da0bf4734
apache_ant,1878.0,909a174fb82e3d534c69f4af7dd5d95909973f11,53691bd662db87f340faeeea8962a961860c1c0d
apache_ant,1879.0,7d216f965a62f0f7b030b0c61a8ed19fb7368341,9416f208d98fd950115bdf29490af53fdae349f3
apache_ant,1880.0,d0c43d308884cd4da696bc9cac97c27d0eca124b,25f451bd36ab3145e487fcb2cd5c62c571e5b602
apache_ant,1881.0,1d56cdcc12227643ea3f6d17c06799bdde899799,2f61ee2bffcee23908cb6a5b3b08446c4c30f0db
apache_ant,1882.0,906d806675b510dd3ccca6f86b22db5c394b7798,8d0bd81aaef83b8e46eb962d9e8ef0b5953fad4b
apache_ant,1883.0,8228136dd8b74e92cdf141a33ce9eb3d3a6c2c13,6b472602fcf0b403556f89ce4c3a0a144dfc97e0
apache_ant,1884.0,b5d4ed14d72f4fe91ea0e66797b7468d2c704397,ae70a9608b91790e225978a45fbaa4c4e57be68f
apache_ant,1885.0,da1e0ab229f79ee410252c534f5678343e557d84,bba4624fac50881dcc5e81de48fffe05f92e2116
apache_ant,1886.0,e9320930abb5ad7182b310eef7b2661e68abb08e,1fa24dc235453d37357a5ffb190f5a3c15a49295
apache_ant,1887.0,6b9ef953388bf0276c2bad0b6cbd462e6491e13b,479a97c3869b36f4158fa65135c302c6dbf1265c
apache_ant,1888.0,913a3fab9b9f523ce08213b9c2c9f5764310540a,a40f84b2b97d7b3a91d5cad44ab6ad06332ff2a0
apache_ant,1889.0,ffdfa44281b36e949dd2fd48880c1485baadb324,7d2c3a1c0f43f4dfebbd85eb395646eb8e46a48d
apache_ant,1890.0,1d0f52fe513ed4a34804cbe2ab3bbe492f31012c,43622a4c887c1a7cb78ac64ddedd3d5957112b6d
apache_ant,1891.0,684e376b3a9056abee1381956c7434051ab99808,ca6ea64af90cfa362146974b95a48388fa48490a
apache_ant,1892.0,c13b70fb6997b4a45da024a27c275adc3b57d891,3ade0b6e769ba60594a31515f5ba7e3e0054810a
apache_ant,1893.0,bf90946cb12994ab148f64699bc6532beecf621a,e1dba00d6fba1e923723c523e5aed501dc5ab84b
apache_ant,1894.0,ebe36da00ee0c3edc4e0e5128ee29f7c20440943,61f6e3225ce20c8ed06c5b18eb775c887bc5301d
apache_ant,1895.0,0e235553b2ebd75917c1f443399c9eb9bf98734d,4f5c703579d5a37977889556780213c755244a13
apache_ant,1896.0,e86bd0905613bf2f9266d966ebfb284a228105bd,2e2292e57663d5117888e1fa6dcdf8045a789c4a
apache_ant,1897.0,9fc79f1a5c499a02ee723a7941a07e3424ee5c3c,ff303a559c7eb02853fa385e4d73955ca142cb37
apache_ant,1898.0,4afd51db09cd56b42465c287f73d124a57c966a1,4a39c7583fb5def922207abfa716a65802c0360d
apache_ant,1899.0,4549e8a35499b14b457b89a88726743c9aba9060,28901945fac56fa854a8518641999b8c71e31074
apache_ant,1900.0,cb03d59faa40173d0985a78c599660798a999725,817fd319985275076c36a7029f5cbe4983f98d49
apache_ant,1901.0,6c165b968a662826513e948b38813a23e7da38fd,a9c72d0ac0900641574f7fd7b6cd3bf55405272a
apache_ant,1902.0,0a540397d736f20a39b2dd7c0a21f00f7fb6b83a,1497397ced9d5c2e9ab2416c07f92a888b8bfb7b
apache_ant,1903.0,d3386c3c5e0c46f4d371f60db4b8be28161dc60c,b27fa7d06fb6c98d3a12874e8d8cba65fb17bc40
apache_ant,1904.0,83c0298c33a4e455a31e1c0b89c22771a1da6d8a,2d1ac70e3bebee7b64ccf4a926371095df00666c
apache_ant,1905.0,bd2a786dcbc25b3fc14606fd281feeec356c0210,336c1beb219da09734b237ab6f7f0e56b14ae7b3
apache_ant,1906.0,15a849396db4965e1d91a0600be61f6b3ad8a815,6cc73a7365331c32aed92c7b5e02cae336cb03cb
apache_ant,1907.0,55d5cffbaef6017235e19ddbfe64c1c3a7bf772c,c89504bc1af1e4859545aef3d473714749f9169b
apache_ant,1908.0,6d275c45290c1e6229de0cf75dbda019aad4592c,8c0cc2ec63f69665437fb669643c41ad86259110
apache_ant,1909.0,9e66d1fede460f9470ce642ba22c208b0b1c2475,8c3c62ba7c84790a1de9509012aac980e41de3ef
apache_ant,1910.0,5d48d103baecf607ab8127ce86ebf4eb2fda384c,485c20f2f6c78a38b458f4edbefa63db5f7cd9fe
apache_ant,1911.0,a052cea291691b7aa62c639a173fcc9afecf2f45,9c88ea5b4b3f3e81ca963bc1fe18a5719d1532bd
apache_ant,1912.0,be3a9969030523b3668c2bcec8fe7b1785f928f5,d534f1e1a13cf5182820202aae65688e01aa6182
apache_ant,1913.0,a514fd91d95a362777eb86df96419a04c26e3611,2ca342fb2a9191f8e22abfc8fee9aaab94ea8496
apache_ant,1914.0,f5b983c1f18f8fbf8cf5d1efc6d8bed1c718ab0d,24fe82e4334d79bd0b4a683110ca036f56bc8125
apache_ant,1915.0,8f776762963397989b2c453ce41d8afc915f930e,e73a7f649f3e8832adf12a17cd57b06f15b95fcd
apache_ant,1916.0,853d3b74d0afeeb37302191750b67073a455a5b0,3b62d3b484659701240c1c6caa04a9807a372525
apache_ant,1917.0,827a68faaa20d8351b82651a2bdf0d06c8e33257,499deaa3777abe9b4095fe47a20d9ce5d5991b18
apache_ant,1918.0,416617500ec42e42c4d29a6f04ee6582b7e88fdb,0e6ae72610125c3b7e384ff66644f44ff4efb4f6
apache_ant,1919.0,be400f581c34c181b29ef0b606b75d95e29d62e0,601cdf67ba76a5571e5c8e9256563d8e080f1c08
apache_ant,1920.0,0ce806a5d05c68978eed1ef761ef764623c43ed1,8d48bc67994f396712c0b6552ebd857d4f52f521
apache_ant,1921.0,37f89be2448ee946040bde0cb49c37bad3af7b0e,130b9317efa86bc6509e592b52df18c89743d95a
apache_ant,1922.0,5680e5cdcb06960f594653df2b7e8d5004e11af5,2714152a1e52c0915d7fc7643aecfff5a632fe14
apache_ant,1923.0,c4ca8ce154961ff0eeb77064194792b5134d0a46,ca4b6cc233d786e3ae7698119ba834f54feedefd
apache_ant,1924.0,39f5883efb2f8a33945b504c2bf3afc5ae5f5855,4ff97c4cf31c98e7a8e23f885ec1438c12db50ed
apache_ant,1925.0,fc6e63342991746c5ca2bbe2d8e5686d9d3c7d02,970247d771daf4acd9034dbfe996ad546f14c41a
apache_ant,1926.0,143f303823b33f5bc61a5a160ffa11f230b81ad8,382ff3b790297cc632088d780fd84a8250437232
apache_ant,1927.0,21c39eb4bc80fdca2d7fdc43a4aa14bcf0c4bf62,d44b844cfd21e601f6de88feed2f0a65020de09e
apache_ant,1928.0,623684ba31148e04dc7e23d9e6d1e5042560f600,ef0bc712f9c4e04f5836d77b59e4bda802ead773
apache_ant,1929.0,251543ddab7274b9bec942cccb53f5b5a009d509,ac360836a2f7b0735e98b999ec47cb07138244ea
apache_ant,1930.0,215bdf3445cb77717c5d0457e7ea4e247e1a1d40,190f0ac6938c0024a5cad234fbf4b539ebca2d3c
apache_ant,1931.0,67d08ae80b16b6d53c2bb8c896894fd9473040f4,48a59fa35bee951ceaa835426fd85bbf503e6ec6
apache_ant,1932.0,b108ce11e19a3997900edf8cfbf371abccf89328,8efbd0e19b35938430c8c9fa0c6a5a261af07ecf
apache_ant,1933.0,1fe79421924ce0de5df4e9aa5b0ec60de0d11e5b,4a89dbed596997d026e467366cc01df3e305f376
apache_ant,1934.0,c920822bb2b55902628871cc90922cacb40aca91,2126e623b11864c4e5e2ca393dbdecd7607be6e3
apache_ant,1935.0,9fb963c12a281930d86f7ab987514b1fd898250a,2c7748a3fc4b26d5c6d24c6233f16cfd8caa1030
apache_ant,1936.0,5dfa86d0db77986ac9835796f5a809e591659c0a,5e7b9b56d7017335870da8d92baa3ef74afbf129
apache_ant,1937.0,4f445237ce89dec92808c653e0afd4d8b42b0e7a,b7858a9322909d250bc55efe54d4af9bd335d174
apache_ant,1938.0,b464fcec4039336432941e7fd0403fd600b5b060,23b6d1df6030af3535bf7a588935312b240263ae
apache_ant,1939.0,fa8a509b813e9bf17b6973ada25a2d9954513faa,19b0436737178fbdba2f8f423284a0081d01e1cc
apache_ant,1940.0,6614b5f45791552e97cd1c50b063128c8a577932,8031d7c31bd993dc3735bba04dc863ba11922f8a
apache_ant,1941.0,bd021d994476d7b41f4ebf3d7522c7ce29d4d38a,705993f91194e98b25ddf79c664fbb76289fcecc
apache_ant,1942.0,11f93d34ea04b3622b0b2cfb81952b4decfb5b48,7d23a63fb6bec4351669eb8fbad871dd28cb1476
apache_ant,1943.0,6e4693bb407af2e1fb116692c8475f62572e395f,e84c70cd16eb5fc3f0aee5ddcf4803bea59eb2b6
apache_ant,1944.0,988d3d0cd0b8c3b7cb1b92e84602cebc19e1e364,8557fcb14481e120e8cd857ce225363b238574c9
apache_ant,1945.0,a12ddfb5b1b7ed5b93704fd49fe361b1b72cce55,2f46b6af935dc478c8ccbb6fff44540a6a8519b2
apache_ant,1946.0,e6faa0d83f70cc967e4fe66e2b5f6f4908767271,77cc5846cb85aed6e56fae88f93bf2592b0a5b55
apache_ant,1947.0,e151ce194c287399c0b2e8cf6fda441cfe7dae35,044aff92a762bcb1adb5f5a6164dca70348bc72a
apache_ant,1948.0,3fae91ed5e2d97b18fe2fa820c2570203a1a1ac4,6c29cfdd70102a32f666f0f4525bf48da0613bbb
apache_ant,1949.0,e220ffe7a3f60bc47024fc09eef63a8bbd2c2b44,aee67d5f1e75c16e6c8dd25507067b30045c802f
apache_ant,1950.0,bf7645b51284e55a52e8f28ef454df375b3272cc,e6d58bd9dccf43c24e4324719fbf0ff2b8f46928
apache_ant,1951.0,02644242140a963c127e33198e1852735dce0d71,6cc29239b3603a513225c5709d0fb6b73ebe2271
apache_ant,1952.0,365221a26ed913ea9edc2054222677c4efadcbc9,948e2c6f0d0673bd81e77bdca01fb0bef73d3863
apache_ant,1953.0,51a19c1ca213b777162703abf79e5e61bc096415,10f8a113acf483132b5e6379298ed1b627a984c2
apache_ant,1954.0,06bc450344fb8bb1e0698f40f8eb08d5d8dfef85,66b7fa5b879b9765410ad127ec9893cdcdb6a56a
apache_ant,1955.0,be67444b4aa230ff30cd10db33e8faaf90fc35aa,c807cf91c6fa47ef199cce3ae19a9d0e74fb4b18
apache_ant,1956.0,cedeed317883ec5c4fb323489a4fc28a768fa8ca,dd72ac08fff2f2eb7fb7b8fed237f718036c7434
apache_ant,1957.0,a3942da6e07e50360cf9037f65caa7cd87b56390,cd22c5c17bdd60429f1f60dcca9d2c5c9faff348
apache_ant,1958.0,a5643408fa5fbf6c226c430dab4187c72d03e5b6,7b84ae34e5dda8ff45d94e73e2537b369d1dedf1
apache_ant,1959.0,f16bd7c3d6a9b355f4d05443949f02255b662e55,b1cc0a4edb49ab8e1155a6a9394a980a0196f454
apache_ant,1960.0,6272c93419daff48010b5a1c8a412933ec3a97c3,4f0c76df896c16f5b4c410ad8e3599028bbc3d8e
apache_ant,1961.0,faf4c84be561e2b341aa8e9bf765644a5bcac9a3,89730519ea807e3c6938338c9d8cac3107de9219
apache_ant,1962.0,98456bc1f289ce3c134ed6f925ea11539437034c,f0d6ce37d9804ae3df9f93210526d5c72a7f6f4a
apache_ant,1963.0,91722eadd190f05227b78dfe252b41c9ff5e42e5,6b888144bd372bfbfc6f5460e2b27cd24bf51ef1
apache_ant,1964.0,b22460d1dbf06edc36f6bddd87ab806d33016394,12d18fd53ef15616dece329e26409a6f6024bcf6
apache_ant,1965.0,dae1a2cdaf03d323bbeee337ca65145b1c904d47,f4bdfee52e9db4abbc479a628e7b836b8bdfec8b
apache_ant,1966.0,955404917b33bb599791083e0536093304d1edf4,727dc821bd6ee4bf266b270f17e218fdd816a337
apache_ant,1967.0,1965f746e2c87403d99545f1ec3427f5caa15a4b,44f0fda1abd677098cac53d030937c590fadeb8e
apache_ant,1968.0,414be4e0180d2fa0bc28e9c54af8c6f3d2919a40,fe67f956034a6bd80f0992140f1194d7bcb93ea0
apache_ant,1969.0,38c4de199de215e707062f8e0c06ed55d7bffcfe,e673741d3784fa9c97b9899cc745e33af6d60b3d
apache_ant,1970.0,ce213c432f98300e7907c0da15f36d3d66d46f71,647cd1207fd347edd66b16ececada6d8ecd303c8
apache_ant,1971.0,668dd38dab2209880738e7a0627c0aa6da23e07e,75a677f70106e16a72273368148b5cb68711252d
apache_ant,1972.0,66edc00d55ad395587c8b5d0144024f9aab48143,6b2e7156fce5c379bb51f9aad53a90bad9e719ce
apache_ant,1973.0,f23b4b3808ad8fa7ba224b84ea3aba50c7a50184,fd3ea490305970d8594f45a45f617ebe011ca885
apache_ant,1974.0,18b16ab8e6045044f15526180fc0d84afb0d0dfa,23c2c29cb1d9e8937ce9f29a4f8981ab7b91e725
apache_ant,1975.0,2a3d604b78950ecfcb76d241c875d51a450337e0,ba89626cdd92d38dc2a3c8350aeb28dc326b59eb
apache_ant,1976.0,b6fdc2952e5592902d24d3e6994f26c1fda5f486,344ac7bcc3424da9f998642b6296605959f02555
apache_ant,1977.0,63c7de96b2e67fc5ba2fa789e2114b7b8144d94f,1bae2089f57cca232ec1e2d96473391c6ad1385b
apache_ant,1978.0,db14079a3b63aa954e1d51d9fa786c929be94d76,7171341fc60cfd4d7cd4f92bda0778bf98c17094
apache_ant,1979.0,b20421cd0d751aa134d962f20c840b3a95d0044f,1d600fe6da225ed331cf90bfcf836da4c90fecc8
apache_ant,1980.0,f4d81d422ad3f8992f5d30a3702a030f4fa1236b,e19934b1604f6e5803cdf5467a15cd31a6615c3b
apache_ant,1981.0,55111f487aa9ec08c86499ef875780c8c544ff4c,f630bc5d678fe8a20c064f12bbd3eb9ed6ac4353
apache_ant,1982.0,febf3ec3eb1c28d8cc701c6e80529e917ef0ea5f,4a68ab59a3c9bf31d2eed3826385f067c0153cb0
apache_ant,1983.0,1f3cb9f0a1f0d96f076e9e224046d7a57ed68e22,1147be29342c6191dc194363d241758b28c72541
apache_ant,1984.0,b0af515da6b2a974fb86912ddc14cba366e4b9cb,875955fe1a3ba42a96b15290b5d094df4e0e0d86
apache_ant,1985.0,f15ef7cd0cbe274aa394f1e27977440a3a139ae4,190fdaaa1f6c240782e126ce4f1890acfae7d324
apache_ant,1986.0,4ca5ccdbc59675441479b41fecc9c8b0b448d98c,163e6b921c7a1808e143feb626537fae620ba1fa
apache_ant,1987.0,155cfce0e2d516702689f7f6d6a33e65a30a002a,4d9b1cdf1f3b8f3fde53ae386e988b29b32be390
apache_ant,1988.0,d66b2605f29e83c8534275c8fc1de896d25848bf,bf76cf8d2986685bef81905668ed1bbed1799dc4
apache_ant,1989.0,2deaa36c78454114444e985fa7c122ed3a3b11ad,b85b78ce08a5823bce29a951899ac569dcd6591d
apache_ant,1990.0,80d676fd5363a81588a77f942bc28d1468ccbe43,6b043c5c8a51eb71618f192b40d4c63d58f28002
apache_ant,1991.0,cdce488fd567cada7692e7e14f9d32df6df1fc5c,53db3a2602bcc7a0b357dbb3cc02b6e254960a7e
apache_ant,1992.0,5bf7c4a2de35351e54fb88e64fc220450b17a153,a738000acab66d8d7ce5cf563f6dd96d9c7024fb
apache_ant,1993.0,1008ec8022aa50588e6f122bd6747c6cc2bd3963,cbe9978c14108b0ce3235e6c695b21efd9c2937e
apache_ant,1994.0,d037a918b67ec5158134c732c4aeef9219ec4e2d,aa373b9f5e7548bf96a51588c9e67b8de6c05404
apache_ant,1995.0,88f30f00a78b20f7a66c13a1cb6a4b833f2228c2,6eb8c15ed0134b406f9db1dd6822137b30794039
apache_ant,1996.0,5cff0425238caa456f557d6f989083640e95adac,e88414ba32cbb978c462dab3ba5fee7efc3f670e
apache_ant,1997.0,bfb42a01dfab8b69d31a9881cf001a67d347c553,027f5c796500728c71fca5edcd504aa6065ca34c
apache_ant,1998.0,a871593724e0c34f9e434214d49efd9a5ff6061c,ea007977a457f6c8e3fe4c09cab2079eb0479c3f
apache_ant,1999.0,9aa6168146a99817c44d9cc5c758aa1d382b7029,020546329950689f337c188a4a80e7a40e8b6fb9
apache_ant,2000.0,3d4b18966c2d71ee6e9849c4f828ffd5d6cf42fa,450b3ce6a4b325635e38b544890eee9985e087b6
apache_ant,2001.0,3b369858033a2a2403453d0830725ab59887cd95,df7e805e857e746a9ab7f6cf989a8dff55162543
apache_ant,2002.0,d6bcea6621832c178d109757281c5f73d77c65ea,aee918fc2816ee91896ee8a889c4d7ff20bff88f
apache_ant,2003.0,a1a1976eb1a28badb41c354ffca8afcad1d30cca,197f9ee4ec7343a06970c466ceb29fe51678521b
apache_ant,2004.0,68a9a0a940959009277ca6c3f41809e3cc0c9913,def52dd8afb6d219d555ab5a2b81d68930c1fb27
apache_ant,2005.0,523ec8bbbe1b2f131a51f835aa584e86f774ae4d,a92061f3cbf0d7fceefa95cbd9946032b8fcdd2b
apache_ant,2006.0,32b80b45a7a19d07ebd0ae77c34ea409578a133e,a0c1be104d8f7ddca6eeb6687404db4b6d373483
apache_ant,2007.0,3deabbd8934a7a48d794b68e20ef44a38624f2af,58069d34783fb894cc384be621f2867fb935f474
apache_ant,2008.0,4cad764f0b377df398b379769f36296bb3d42dc7,bf5fd7938002272a1857de51dbe181ea5257c265
apache_ant,2009.0,39f7479fd205fe5255a63ac9fa5b534fd2e24140,9cdb30b4376e8e00fb6f99406cae672f5ff28c65
apache_ant,2010.0,46dd6188aaf49087ea69eca4321db556b7b98e1b,57473c182483dbc7bae7bc10e098426c1e9c3614
apache_ant,2011.0,b9d0b0acd2ec22bf823404c83c76eef977c2cd5a,8d3f3bc3571b63d2028fc3d6bfb2e75371e10a75
apache_ant,2012.0,7be8b8dc47337dc757ba3cff210aad61b08c0da1,6a2312cf4b1bba5ad98f6fefead38f393283a0e5
apache_ant,2013.0,bc9d5ed4c4f141f193298f78cf5f0445329f89e9,f1a903928bcd56cdb6d73818008915236f4d531d
apache_ant,2014.0,bf89ebbf800972b01744ce251b9d32fe181886e3,a68bd225333b6acf66b9e8cfbf381806d14078ac
apache_ant,2015.0,4afc2524a67f7b9caa0348ec17e6b64d1c920a51,435a6330e2e7fbe7dbbe6dcbaca6edce232955cf
apache_ant,2016.0,7a39c0e1e2088676c8f58f888228131607794d60,f0c143b6e0d7bfb430b688cf3d38ea23d98acb1f
apache_ant,2017.0,8f3a76a5cefeaf5ce99f7611cef8205d9205ddd8,57ee171b186e532d91bb93c8afdf4cae6ceacc26
apache_ant,2018.0,42ef98fd528790e8ff0c6099ba54ece478d79039,08bdfe8f1b628bdf367a1955f894ec42085de840
apache_ant,2019.0,d67bb66676e614d019390d5390d28e41e50742f9,2077f6716fa502957d606dc27630d3a618362620
apache_ant,2020.0,d606cb24717083518a1b213be828364e6cfeda51,ade0b033e372b018de5ed333904223d4a8e0ef80
apache_ant,2021.0,837621837e4b174565ef5ba8cf6237cd1cc45a52,0da719e8f5610a4adf656aee25d38776ce60d3f4
apache_ant,2022.0,fd36bc95d0cfbf65d9893c45ad3f30005203aa56,99deca2a7689ef13a6dfa6ad2c30db68e6f3d3e9
apache_ant,2023.0,c0f658c27ec13780e57a593c97498908682665cc,b10fa1121fe1819c79ab5c2dd8bbdd990db7fe17
apache_ant,2024.0,07f94c4de406ed7cc62b3d1b479cf47437b2a9e0,d5103ff56cf6470a214f082e89364f783d0504e8
apache_ant,2025.0,56c4e9d766beffca6f01dce8207f67a8d2667715,edb0dd9582a26bb899aa970735f93049c61d7ce7
apache_ant,2026.0,74b75438f1e062a4173648cf98059d8c149c8f2f,c4b1f65a6e716c0abeca09ac36399edc00d77d24
apache_ant,2027.0,958975b58d01f54a79342f95e8d4c6493b45ef66,9deb19dac9778f60498d3b143fb18f23796b6511
apache_ant,2028.0,5489d1746b93c73ea2f6de5d67106229af26ddb2,6f748504c512e25d6c8569a2168498cca9f4740d
apache_ant,2029.0,719bd53d416d2a1061b3975d58d8df62e137e617,664647fb6bb267d462c1fe6f6c746e9d211fe058
apache_ant,2030.0,5bd62390e39f3a8d07e209f5e67883035c622e28,a82afc85230a405fa6614add40c768702e071d64
apache_ant,2031.0,ae3a57dd280cf7a110fd9f0bec167213ed05ad6e,392af32d32ba67ca2ea459cc86753c5e5aaad2a0
apache_ant,2032.0,8fa5aba85c43aa8afea0f532b11aa3337aeffbc1,be943a8c9597086c76198661a5b393acc3439da9
apache_ant,2033.0,05398fb09e99393b79646954f16fb90373134319,31e1bc0694eb6804e681cc7add03a960eb14a544
apache_ant,2034.0,74453c6308a68f1422ba528cbb1cd803fe24ab4e,a22e945b3cd393fb0b49c73ecb37518d69cef7de
apache_ant,2035.0,4a805d453857f70a07115d6ef0fc6a4082412f31,f179a428596b5cdcd1185a3fcf92ec7475cd3cc3
apache_ant,2036.0,8669abec3082a0122592a2283517d483c69be014,44c3680f0a73f4d15e917cb358c0e55aa7a466bb
